analysis_scope,state,method,buffer_m,variable,frozen_weight_method,frozen_weight_variable,feature_count,n_islands,row_standardized_S0,variable_variance,weights_sha256,eligibility_status,reason
county_within_state_patch75_500m,CO,WUI-P,500,p_a,WUI-P,area_proportion,64,0,64.000000000000,0.013785572051,24d8522d3f0a65de1ebd45ff426f29fce84800b68c46c984a4bb0d741be2215c,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=64>=30
county_within_state_patch75_500m,CO,WUI-P,500,p_s,WUI-P,structure_proportion,58,0,58.000000000000,0.107838532106,1113739de390527829fe2a9c730e159d81c56f7bcdc62b466cedab449e00785d,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=58>=30
county_within_state_patch75_500m,CO,WUI-S,500,p_a,WUI-S,area_proportion,64,0,64.000000000000,0.008175557314,24d8522d3f0a65de1ebd45ff426f29fce84800b68c46c984a4bb0d741be2215c,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=64>=30
county_within_state_patch75_500m,CO,WUI-S,500,p_s,WUI-S,structure_proportion,64,0,64.000000000000,0.065108702563,24d8522d3f0a65de1ebd45ff426f29fce84800b68c46c984a4bb0d741be2215c,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=64>=30
county_within_state_patch75_500m,CO,WUI-Z,500,p_a,WUI-P,area_proportion,64,0,64.000000000000,0.005907287192,24d8522d3f0a65de1ebd45ff426f29fce84800b68c46c984a4bb0d741be2215c,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=64>=30
county_within_state_patch75_500m,CT,WUI-P,500,p_a,WUI-P,area_proportion,9,0,9.000000000000,0.023434422815,2e4cecfa506532034c13b32b21cd5d01ec13a161a9f017fe663512cfd6dd9230,EXCLUDED_N_LT_30,Option A excludes n=9<30
county_within_state_patch75_500m,CT,WUI-P,500,p_s,WUI-P,structure_proportion,9,0,9.000000000000,0.071045708194,2e4cecfa506532034c13b32b21cd5d01ec13a161a9f017fe663512cfd6dd9230,EXCLUDED_N_LT_30,Option A excludes n=9<30
county_within_state_patch75_500m,CT,WUI-S,500,p_a,WUI-S,area_proportion,9,0,9.000000000000,0.026092893678,2e4cecfa506532034c13b32b21cd5d01ec13a161a9f017fe663512cfd6dd9230,EXCLUDED_N_LT_30,Option A excludes n=9<30
county_within_state_patch75_500m,CT,WUI-S,500,p_s,WUI-S,structure_proportion,9,0,9.000000000000,0.069986901235,2e4cecfa506532034c13b32b21cd5d01ec13a161a9f017fe663512cfd6dd9230,EXCLUDED_N_LT_30,Option A excludes n=9<30
county_within_state_patch75_500m,CT,WUI-Z,500,p_a,WUI-P,area_proportion,9,0,9.000000000000,0.023832008913,2e4cecfa506532034c13b32b21cd5d01ec13a161a9f017fe663512cfd6dd9230,EXCLUDED_N_LT_30,Option A excludes n=9<30
county_within_state_patch75_500m,DC,WUI-P,500,p_a,WUI-P,area_proportion,1,1,0.000000000000,0.000000000000,c6f7a634e185be6d8a5a94ec5f966039cc69f378b6d9201a47af977ae517ef63,UNDEFINED_N1_OR_S0_ZERO,n=1; row-standardized S0=0.0
county_within_state_patch75_500m,DC,WUI-P,500,p_s,WUI-P,structure_proportion,1,1,0.000000000000,0.000000000000,c6f7a634e185be6d8a5a94ec5f966039cc69f378b6d9201a47af977ae517ef63,UNDEFINED_N1_OR_S0_ZERO,n=1; row-standardized S0=0.0
county_within_state_patch75_500m,DC,WUI-S,500,p_a,WUI-S,area_proportion,1,1,0.000000000000,0.000000000000,c6f7a634e185be6d8a5a94ec5f966039cc69f378b6d9201a47af977ae517ef63,UNDEFINED_N1_OR_S0_ZERO,n=1; row-standardized S0=0.0
county_within_state_patch75_500m,DC,WUI-S,500,p_s,WUI-S,structure_proportion,1,1,0.000000000000,0.000000000000,c6f7a634e185be6d8a5a94ec5f966039cc69f378b6d9201a47af977ae517ef63,UNDEFINED_N1_OR_S0_ZERO,n=1; row-standardized S0=0.0
county_within_state_patch75_500m,DC,WUI-Z,500,p_a,WUI-P,area_proportion,1,1,0.000000000000,0.000000000000,c6f7a634e185be6d8a5a94ec5f966039cc69f378b6d9201a47af977ae517ef63,UNDEFINED_N1_OR_S0_ZERO,n=1; row-standardized S0=0.0
county_within_state_patch75_500m,DE,WUI-P,500,p_a,WUI-P,area_proportion,3,0,3.000000000000,0.001227336844,30f3ecf010fe846e70f920daad27c46ee77192aea29d73596f903b85aef4a486,EXCLUDED_N_LT_30,Option A excludes n=3<30
county_within_state_patch75_500m,DE,WUI-P,500,p_s,WUI-P,structure_proportion,3,0,3.000000000000,0.003868393688,30f3ecf010fe846e70f920daad27c46ee77192aea29d73596f903b85aef4a486,EXCLUDED_N_LT_30,Option A excludes n=3<30
county_within_state_patch75_500m,DE,WUI-S,500,p_a,WUI-S,area_proportion,3,0,3.000000000000,0.001164421721,30f3ecf010fe846e70f920daad27c46ee77192aea29d73596f903b85aef4a486,EXCLUDED_N_LT_30,Option A excludes n=3<30
county_within_state_patch75_500m,DE,WUI-S,500,p_s,WUI-S,structure_proportion,3,0,3.000000000000,0.003589602700,30f3ecf010fe846e70f920daad27c46ee77192aea29d73596f903b85aef4a486,EXCLUDED_N_LT_30,Option A excludes n=3<30
county_within_state_patch75_500m,DE,WUI-Z,500,p_a,WUI-P,area_proportion,3,0,3.000000000000,0.001368323092,30f3ecf010fe846e70f920daad27c46ee77192aea29d73596f903b85aef4a486,EXCLUDED_N_LT_30,Option A excludes n=3<30
county_within_state_patch75_500m,FL,WUI-P,500,p_a,WUI-P,area_proportion,67,0,67.000000000000,0.025080907603,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=67>=30
county_within_state_patch75_500m,FL,WUI-P,500,p_s,WUI-P,structure_proportion,67,0,67.000000000000,0.087789712879,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=67>=30
county_within_state_patch75_500m,FL,WUI-S,500,p_a,WUI-S,area_proportion,67,0,67.000000000000,0.014775905257,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=67>=30
county_within_state_patch75_500m,FL,WUI-S,500,p_s,WUI-S,structure_proportion,67,0,67.000000000000,0.090023263828,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=67>=30
county_within_state_patch75_500m,FL,WUI-Z,500,p_a,WUI-P,area_proportion,67,0,67.000000000000,0.014369427300,104f6731c9f83335756d169a17b5c361bb27549fdae812b96ce8cafdbe6b60a1,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=67>=30
county_within_state_patch75_500m,GA,WUI-P,500,p_a,WUI-P,area_proportion,159,0,159.000000000000,0.043993394732,27c7c65922ffd154206ed87ab01c2db8752f024d9f1d583cae90e81967f1e464,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=159>=30
county_within_state_patch75_500m,GA,WUI-P,500,p_s,WUI-P,structure_proportion,154,0,154.000000000000,0.083107355904,f09835ce30ec4ab17c714f45a47793386f3e78ee11e7a65603bfed97328801aa,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=154>=30
county_within_state_patch75_500m,GA,WUI-S,500,p_a,WUI-S,area_proportion,159,0,159.000000000000,0.028206212482,27c7c65922ffd154206ed87ab01c2db8752f024d9f1d583cae90e81967f1e464,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=159>=30
county_within_state_patch75_500m,GA,WUI-S,500,p_s,WUI-S,structure_proportion,159,0,159.000000000000,0.072234736788,27c7c65922ffd154206ed87ab01c2db8752f024d9f1d583cae90e81967f1e464,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=159>=30
county_within_state_patch75_500m,GA,WUI-Z,500,p_a,WUI-P,area_proportion,159,0,159.000000000000,0.039720626279,27c7c65922ffd154206ed87ab01c2db8752f024d9f1d583cae90e81967f1e464,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=159>=30
county_within_state_patch75_500m,IA,WUI-P,500,p_a,WUI-P,area_proportion,99,0,99.000000000000,0.000789453621,cc3bc7f4ca2fe212ffe7e08e637f40b42f53414a89bbf897a430969fa2ea262b,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=99>=30
county_within_state_patch75_500m,IA,WUI-P,500,p_s,WUI-P,structure_proportion,99,0,99.000000000000,0.003927389300,cc3bc7f4ca2fe212ffe7e08e637f40b42f53414a89bbf897a430969fa2ea262b,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=99>=30
county_within_state_patch75_500m,IA,WUI-S,500,p_a,WUI-S,area_proportion,99,0,99.000000000000,0.000593421675,cc3bc7f4ca2fe212ffe7e08e637f40b42f53414a89bbf897a430969fa2ea262b,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=99>=30
county_within_state_patch75_500m,IA,WUI-S,500,p_s,WUI-S,structure_proportion,99,0,99.000000000000,0.002587285968,cc3bc7f4ca2fe212ffe7e08e637f40b42f53414a89bbf897a430969fa2ea262b,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=99>=30
county_within_state_patch75_500m,IA,WUI-Z,500,p_a,WUI-P,area_proportion,99,0,99.000000000000,0.000121438385,cc3bc7f4ca2fe212ffe7e08e637f40b42f53414a89bbf897a430969fa2ea262b,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=99>=30
county_within_state_patch75_500m,ID,WUI-P,500,p_a,WUI-P,area_proportion,44,0,44.000000000000,0.005218265625,7b4f124a1d324c53c5b56e08d06e685b936b0090ba87f0a05d65d4dff7df1e00,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=44>=30
county_within_state_patch75_500m,ID,WUI-P,500,p_s,WUI-P,structure_proportion,44,0,44.000000000000,0.093444239456,7b4f124a1d324c53c5b56e08d06e685b936b0090ba87f0a05d65d4dff7df1e00,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=44>=30
county_within_state_patch75_500m,ID,WUI-S,500,p_a,WUI-S,area_proportion,44,0,44.000000000000,0.003932762664,7b4f124a1d324c53c5b56e08d06e685b936b0090ba87f0a05d65d4dff7df1e00,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=44>=30
county_within_state_patch75_500m,ID,WUI-S,500,p_s,WUI-S,structure_proportion,44,0,44.000000000000,0.092909066005,7b4f124a1d324c53c5b56e08d06e685b936b0090ba87f0a05d65d4dff7df1e00,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=44>=30
county_within_state_patch75_500m,ID,WUI-Z,500,p_a,WUI-P,area_proportion,44,0,44.000000000000,0.001701534104,7b4f124a1d324c53c5b56e08d06e685b936b0090ba87f0a05d65d4dff7df1e00,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=44>=30
county_within_state_patch75_500m,IL,WUI-P,500,p_a,WUI-P,area_proportion,102,0,102.000000000000,0.003457957605,6009402011bee9ede489c6310ab7277f7a8e05a792036dab88dcfc383057351b,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=102>=30
county_within_state_patch75_500m,IL,WUI-P,500,p_s,WUI-P,structure_proportion,83,0,83.000000000000,0.019229108018,fb2e702d939465057ad3b943ea67973dfd9aa7fc298dc5e94cf6c73f6134b4e1,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=83>=30
county_within_state_patch75_500m,IL,WUI-S,500,p_a,WUI-S,area_proportion,102,0,102.000000000000,0.004496065626,6009402011bee9ede489c6310ab7277f7a8e05a792036dab88dcfc383057351b,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=102>=30
county_within_state_patch75_500m,IL,WUI-S,500,p_s,WUI-S,structure_proportion,102,0,102.000000000000,0.018549620649,6009402011bee9ede489c6310ab7277f7a8e05a792036dab88dcfc383057351b,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=102>=30
county_within_state_patch75_500m,IL,WUI-Z,500,p_a,WUI-P,area_proportion,102,0,102.000000000000,0.001063877017,6009402011bee9ede489c6310ab7277f7a8e05a792036dab88dcfc383057351b,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=102>=30
county_within_state_patch75_500m,IN,WUI-P,500,p_a,WUI-P,area_proportion,92,0,92.000000000000,0.020127187375,2ad2401a8e51caac35830c71293c7e44d85f2420f5e50c55c0c5211eedd5cfbe,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=92>=30
county_within_state_patch75_500m,IN,WUI-P,500,p_s,WUI-P,structure_proportion,92,0,92.000000000000,0.044998260619,2ad2401a8e51caac35830c71293c7e44d85f2420f5e50c55c0c5211eedd5cfbe,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=92>=30
county_within_state_patch75_500m,IN,WUI-S,500,p_a,WUI-S,area_proportion,92,0,92.000000000000,0.026355743727,2ad2401a8e51caac35830c71293c7e44d85f2420f5e50c55c0c5211eedd5cfbe,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=92>=30
county_within_state_patch75_500m,IN,WUI-S,500,p_s,WUI-S,structure_proportion,92,0,92.000000000000,0.050181257938,2ad2401a8e51caac35830c71293c7e44d85f2420f5e50c55c0c5211eedd5cfbe,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=92>=30
county_within_state_patch75_500m,IN,WUI-Z,500,p_a,WUI-P,area_proportion,92,0,92.000000000000,0.018537525050,2ad2401a8e51caac35830c71293c7e44d85f2420f5e50c55c0c5211eedd5cfbe,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=92>=30
county_within_state_patch75_500m,KS,WUI-P,500,p_a,WUI-P,area_proportion,105,0,105.000000000000,0.002814633524,4d72da168d87d7ddcf399da8d4ada2f8ab31f891a78eb610fb6b784557fd7000,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=105>=30
county_within_state_patch75_500m,KS,WUI-P,500,p_s,WUI-P,structure_proportion,100,0,100.000000000000,0.072231955270,ce13e36433169fcc486b1177220317638bb7b4c50c6227fa7c68ef9704d45887,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=100>=30
county_within_state_patch75_500m,KS,WUI-S,500,p_a,WUI-S,area_proportion,105,0,105.000000000000,0.003359909311,4d72da168d87d7ddcf399da8d4ada2f8ab31f891a78eb610fb6b784557fd7000,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=105>=30
county_within_state_patch75_500m,KS,WUI-S,500,p_s,WUI-S,structure_proportion,105,0,105.000000000000,0.067712513158,4d72da168d87d7ddcf399da8d4ada2f8ab31f891a78eb610fb6b784557fd7000,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=105>=30
county_within_state_patch75_500m,KS,WUI-Z,500,p_a,WUI-P,area_proportion,105,0,105.000000000000,0.000819259218,4d72da168d87d7ddcf399da8d4ada2f8ab31f891a78eb610fb6b784557fd7000,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=105>=30
county_within_state_patch75_500m,KY,WUI-P,500,p_a,WUI-P,area_proportion,120,0,120.000000000000,0.021729053510,5b103fa1e3d2730b04f602093b0457d41933786c7553fd97c42b26c8756df7be,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=120>=30
county_within_state_patch75_500m,KY,WUI-P,500,p_s,WUI-P,structure_proportion,120,0,120.000000000000,0.117557878471,5b103fa1e3d2730b04f602093b0457d41933786c7553fd97c42b26c8756df7be,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=120>=30
county_within_state_patch75_500m,KY,WUI-S,500,p_a,WUI-S,area_proportion,120,0,120.000000000000,0.023487230428,5b103fa1e3d2730b04f602093b0457d41933786c7553fd97c42b26c8756df7be,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=120>=30
county_within_state_patch75_500m,KY,WUI-S,500,p_s,WUI-S,structure_proportion,120,0,120.000000000000,0.113527300422,5b103fa1e3d2730b04f602093b0457d41933786c7553fd97c42b26c8756df7be,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=120>=30
county_within_state_patch75_500m,KY,WUI-Z,500,p_a,WUI-P,area_proportion,120,0,120.000000000000,0.022763365431,5b103fa1e3d2730b04f602093b0457d41933786c7553fd97c42b26c8756df7be,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=120>=30
county_within_state_patch75_500m,LA,WUI-P,500,p_a,WUI-P,area_proportion,64,0,64.000000000000,0.023129249106,993f33c50869e995fa6b2cde526336297f26f424b568ebdf33be78ea4dc9e740,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=64>=30
county_within_state_patch75_500m,LA,WUI-P,500,p_s,WUI-P,structure_proportion,57,0,57.000000000000,0.109041773841,27c12169a08767e1cbe85cb66dfe15fa097f80470ca20b9b89c581a226da8026,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=57>=30
county_within_state_patch75_500m,LA,WUI-S,500,p_a,WUI-S,area_proportion,64,0,64.000000000000,0.016888841899,993f33c50869e995fa6b2cde526336297f26f424b568ebdf33be78ea4dc9e740,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=64>=30
county_within_state_patch75_500m,LA,WUI-S,500,p_s,WUI-S,structure_proportion,64,0,64.000000000000,0.097167085162,993f33c50869e995fa6b2cde526336297f26f424b568ebdf33be78ea4dc9e740,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=64>=30
county_within_state_patch75_500m,LA,WUI-Z,500,p_a,WUI-P,area_proportion,64,0,64.000000000000,0.016629697669,993f33c50869e995fa6b2cde526336297f26f424b568ebdf33be78ea4dc9e740,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=64>=30
county_within_state_patch75_500m,MA,WUI-P,500,p_a,WUI-P,area_proportion,14,0,14.000000000000,0.043625110315,4f9644ee0a1c3bea3bddca6c45f303d119dfbcadbf6699fd6c2fea226b87d905,EXCLUDED_N_LT_30,Option A excludes n=14<30
county_within_state_patch75_500m,MA,WUI-P,500,p_s,WUI-P,structure_proportion,14,0,14.000000000000,0.075056771123,4f9644ee0a1c3bea3bddca6c45f303d119dfbcadbf6699fd6c2fea226b87d905,EXCLUDED_N_LT_30,Option A excludes n=14<30
county_within_state_patch75_500m,MA,WUI-S,500,p_a,WUI-S,area_proportion,14,0,14.000000000000,0.046492418585,4f9644ee0a1c3bea3bddca6c45f303d119dfbcadbf6699fd6c2fea226b87d905,EXCLUDED_N_LT_30,Option A excludes n=14<30
county_within_state_patch75_500m,MA,WUI-S,500,p_s,WUI-S,structure_proportion,14,0,14.000000000000,0.070537271838,4f9644ee0a1c3bea3bddca6c45f303d119dfbcadbf6699fd6c2fea226b87d905,EXCLUDED_N_LT_30,Option A excludes n=14<30
county_within_state_patch75_500m,MA,WUI-Z,500,p_a,WUI-P,area_proportion,14,0,14.000000000000,0.047074764457,4f9644ee0a1c3bea3bddca6c45f303d119dfbcadbf6699fd6c2fea226b87d905,EXCLUDED_N_LT_30,Option A excludes n=14<30
county_within_state_patch75_500m,MD,WUI-P,500,p_a,WUI-P,area_proportion,24,0,24.000000000000,0.027004258082,eed052be11c76fbe5eee470d87026dd4c5d6ebb688af06e1145ec8a9ff9846ce,EXCLUDED_N_LT_30,Option A excludes n=24<30
county_within_state_patch75_500m,MD,WUI-P,500,p_s,WUI-P,structure_proportion,24,0,24.000000000000,0.091476513712,eed052be11c76fbe5eee470d87026dd4c5d6ebb688af06e1145ec8a9ff9846ce,EXCLUDED_N_LT_30,Option A excludes n=24<30
county_within_state_patch75_500m,MD,WUI-S,500,p_a,WUI-S,area_proportion,24,0,24.000000000000,0.021725239059,eed052be11c76fbe5eee470d87026dd4c5d6ebb688af06e1145ec8a9ff9846ce,EXCLUDED_N_LT_30,Option A excludes n=24<30
county_within_state_patch75_500m,MD,WUI-S,500,p_s,WUI-S,structure_proportion,24,0,24.000000000000,0.088052719783,eed052be11c76fbe5eee470d87026dd4c5d6ebb688af06e1145ec8a9ff9846ce,EXCLUDED_N_LT_30,Option A excludes n=24<30
county_within_state_patch75_500m,MD,WUI-Z,500,p_a,WUI-P,area_proportion,24,0,24.000000000000,0.022324006725,eed052be11c76fbe5eee470d87026dd4c5d6ebb688af06e1145ec8a9ff9846ce,EXCLUDED_N_LT_30,Option A excludes n=24<30
county_within_state_patch75_500m,ME,WUI-P,500,p_a,WUI-P,area_proportion,16,0,16.000000000000,0.046324799915,e5604fa927a04c17a205d1af3a4d2e3928974978370e50c63365eef21a43b529,EXCLUDED_N_LT_30,Option A excludes n=16<30
county_within_state_patch75_500m,ME,WUI-P,500,p_s,WUI-P,structure_proportion,16,0,16.000000000000,0.012360636520,e5604fa927a04c17a205d1af3a4d2e3928974978370e50c63365eef21a43b529,EXCLUDED_N_LT_30,Option A excludes n=16<30
county_within_state_patch75_500m,ME,WUI-S,500,p_a,WUI-S,area_proportion,16,0,16.000000000000,0.047754155377,e5604fa927a04c17a205d1af3a4d2e3928974978370e50c63365eef21a43b529,EXCLUDED_N_LT_30,Option A excludes n=16<30
county_within_state_patch75_500m,ME,WUI-S,500,p_s,WUI-S,structure_proportion,16,0,16.000000000000,0.010106415478,e5604fa927a04c17a205d1af3a4d2e3928974978370e50c63365eef21a43b529,EXCLUDED_N_LT_30,Option A excludes n=16<30
county_within_state_patch75_500m,ME,WUI-Z,500,p_a,WUI-P,area_proportion,16,0,16.000000000000,0.061812044544,e5604fa927a04c17a205d1af3a4d2e3928974978370e50c63365eef21a43b529,EXCLUDED_N_LT_30,Option A excludes n=16<30
county_within_state_patch75_500m,MI,WUI-P,500,p_a,WUI-P,area_proportion,83,0,83.000000000000,0.020898208688,a3d5822cb0b078fda8fe6d7ed171d65653081e862b0f48cd3a80ae66925c960c,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=83>=30
county_within_state_patch75_500m,MI,WUI-P,500,p_s,WUI-P,structure_proportion,43,1,42.000000000000,0.132947488017,8501cb4c435820d17bdd185b55c1e9ab515c579043955e44788afbbcaf1632f5,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=43>=30
county_within_state_patch75_500m,MI,WUI-S,500,p_a,WUI-S,area_proportion,83,0,83.000000000000,0.023394432556,a3d5822cb0b078fda8fe6d7ed171d65653081e862b0f48cd3a80ae66925c960c,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=83>=30
county_within_state_patch75_500m,MI,WUI-S,500,p_s,WUI-S,structure_proportion,83,0,83.000000000000,0.130704371300,a3d5822cb0b078fda8fe6d7ed171d65653081e862b0f48cd3a80ae66925c960c,ELIGIBLE_FORMAL_N_GE_30,Option A passes n=83>=30
